url,来源名称,来源类型,发布部门,发布日期,适用地区,市场主题,关键词,权威等级,时间敏感类型,有效状态,是否原文,备注
https://hzj.nea.gov.cn/dtyw/tzgg/202310/t20231021_165605.html,国家能源局华中监管局-通知公告,监管规则,国家能源局派出机构,2022-12-29,华中区域,辅助服务,实施细则;辅助服务,B,中期参考型,现行有效,是,关于印发《西藏电力辅助服务管理实施细则》《西藏电力并网运行管理实施细则》的通知 2022-12-29
https://gyxxh.tj.gov.cn/ZWGK4147/ZCWJ6355/wjwj/202311/t20231107_6449862.html,天津市工业和信息化局-委局文件,官方政策,天津市工业和信息化局,2023-11-07,天津,电力市场,电力市场;市场化交易,A,长期有效型,现行有效,是,市工业和信息化局关于做好天津市2024年电力市场化交易工作的通知2023-11-07
https://nfj.nea.gov.cn/xwzx/tzgg/202402/t20240208_245932.html,国家能源局南方监管局-通知公示,监管规则,国家能源局派出机构,2023-11-24,南方区域,电力市场,实施细则,B,中期参考型,现行有效,是,关于印发《广东、广西、海南发电机组进入及退出商业运营实施细则》的通知 2023-11-24
https://xbj.nea.gov.cn/dtyw/tzgg/202403/t20240328_259809.html,国家能源局西北监管局-通知公告,监管规则,国家能源局派出机构,2024-03-28,西北区域,中长期,实施细则;中长期;跨省,B,中期参考型,征求意见,是,国家能源局西北监管局关于公开征求《西北区域跨省电力中长期交易实施细则（征求意... 2024-03-28
https://hdj.nea.gov.cn/dtyw/tzgg/202412/P020241213517196349987.pdf,国家能源局华东监管局-通知公告,监管规则,国家能源局派出机构,2024-12-13,华东区域,新能源,交易规则,B,中期参考型,试行,是,长三角省市间富余新能源消纳互济交易规则（试行） 2024-12-13
https://gyxxh.tj.gov.cn/ZWGK4147/ZCWJ6355/wjwj/202505/t20250515_6931797.html,天津市工业和信息化局-委局文件,官方政策,天津市工业和信息化局,2025-11-25,天津,电力市场,实施细则,A,长期有效型,现行有效,是,市工业和信息化局等部门关于印发《天津市电力需求侧管理实施细则》的通知2025-11-25
https://www.ndrc.gov.cn/xxgk/zcfb/tz/202012/t20201202_1252094.html,国家发展改革委-政策通知,官方政策,国家发展改革委,,全国,中长期,中长期,A,长期有效型,现行有效,是,关于做好2021年电力中长期合同签订工作的通知(发改运行〔2020〕1784号)
https://www.ndrc.gov.cn/xxgk/zcfb/tz/202212/t20221222_1343756.html,国家发展改革委-政策通知,官方政策,国家发展改革委,,全国,中长期,中长期,A,长期有效型,现行有效,是,关于做好2023年电力中长期合同签订履约工作的通知(发改运行〔2022〕1861号)
https://www.ndrc.gov.cn/xxgk/zcfb/tz/202109/t20210929_1298125.html,国家发展改革委-政策通知,官方政策,国家发展改革委,,全国,中长期,中长期,A,长期有效型,现行有效,是,关于做好发电供热企业直保煤炭中长期合同全覆盖铁路运力保障有关工作的通知(发改办运行〔2021〕750号)
https://www.ndrc.gov.cn/xxgk/zcfb/tz/202203/t20220321_1319772.html,国家发展改革委-政策通知,官方政策,国家发展改革委,,全国,储能,新型储能,A,长期有效型,现行有效,是,关于印发《“十四五”新型储能发展实施方案》的通知(发改能源〔2022〕209号)
https://www.ndrc.gov.cn/xxgk/zcfb/tz/202311/t20231110_1361897.html,国家发展改革委-政策通知,官方政策,国家发展改革委,,全国,容量电价,容量电价,A,长期有效型,现行有效,是,关于建立煤电容量电价机制的通知(发改价格〔2023〕1501号)
https://www.ndrc.gov.cn/xxgk/zcfb/tz/202305/t20230515_1355744.html,国家发展改革委-政策通知,官方政策,国家发展改革委,,全国,容量电价,容量电价,A,长期有效型,现行有效,是,关于抽水蓄能电站容量电价及有关事项的通知(发改价格〔2023〕533号)
https://www.ndrc.gov.cn/xxgk/zcfb/tz/202206/t20220607_1326854.html,国家发展改革委-政策通知,官方政策,国家发展改革委,,全国,电力市场;储能,电力市场;新型储能,A,长期有效型,现行有效,是,关于进一步推动新型储能参与电力市场和调度运用的通知(发改办运行〔2022〕475号)
https://www.ndrc.gov.cn/xxgk/zcfb/tz/202110/t20211012_1299461.html,国家发展改革委-政策通知,官方政策,国家发展改革委,,全国,电力市场,上网电价,A,长期有效型,现行有效,是,关于进一步深化燃煤发电上网电价市场化改革的通知(发改价格〔2021〕1439号)
https://scb.nea.gov.cn/dtyw/tzgg/202512/P020251222570561450248.pdf,国家能源局四川监管办公室-通知公告,监管规则,国家能源局四川监管办公室,2025-12-22,四川,辅助服务,实施细则;辅助服务,B,中期参考型,现行有效,是,关于印发《四川电力辅助服务市场交易实施细则》的通知 2025-12-22
https://xjb.nea.gov.cn/dtyw/tzgg/202507/t20250711_284174.html,国家能源局新疆监管办公室-通知公告,监管规则,国家能源局新疆监管办公室,2025-07-11,新疆,中长期,实施细则;中长期,B,中期参考型,现行有效,是,关于印发《<新疆电力中长期市场实施细则>部分条款修订稿》的通知 2025-07-11
https://xjb.nea.gov.cn/dtyw/tzgg/202507/t20250711_284173.html,国家能源局新疆监管办公室-通知公告,监管规则,国家能源局新疆监管办公室,2025-07-11,新疆,辅助服务,实施细则;辅助服务,B,中期参考型,现行有效,是,关于印发《新疆电力辅助服务市场实施细则》的通知 2025-07-11
https://fgw.sc.gov.cn/sfgw/tzgg/2025/12/8/bc04db0a82d24e1cbae09083d59b25b4.shtml,四川省发展和改革委员会-通知公告,官方政策,四川省发展和改革委员会,2025-12-08,四川,电力市场,电力市场;规则体系,A,长期有效型,现行有效,是,关于印发《四川2026年电力市场交易总体方案》及《四川电力市场规则体系V4.0》的通知
https://fgw.sc.gov.cn/sfgw/tzgg/2026/1/6/596d7ac4fc8d4599aa4d0837cb77c8b3.shtml,四川省发展和改革委员会-通知公告,官方政策,四川省发展和改革委员会,2026-01-06,四川,电力市场;计量结算,电力市场;结算,A,长期有效型,现行有效,是,关于印发《四川电力市场结算细则V1.0）》的通知
https://jsb.nea.gov.cn/dtyw/tz/202603/t20260306_297521.html,国家能源局江苏监管办公室-通知,监管规则,国家能源局江苏监管办公室,2026-03-06,江苏,中长期,实施细则;中长期,B,中期参考型,现行有效,是,关于印发《江苏省电力中长期市场实施细则（2026版）》的通知 2026-03-06
https://xjb.nea.gov.cn/dtyw/tzgg/202603/t20260330_298799.html,国家能源局新疆监管办公室-通知公告,监管规则,国家能源局新疆监管办公室,2026-03-30,新疆,中长期,实施细则;中长期,B,中期参考型,现行有效,是,关于印发《新疆电力中长期市场实施细则》 的通知 2026-03-30
https://jsb.nea.gov.cn/dtyw/tz/202309/t20230910_32155.html,国家能源局江苏监管办公室-通知,监管规则,国家能源局江苏监管办公室,2019-09-30,江苏,辅助服务,辅助服务;调峰,B,中期参考型,现行有效,是,关于印发《江苏电力辅助服务（调峰）市场启停交易补充规则》的通知 2019-09-30
https://jsb.nea.gov.cn/dtyw/tz/202309/t20230910_32184.html,国家能源局江苏监管办公室-通知,监管规则,国家能源局江苏监管办公室,2020-07-03,江苏,辅助服务,交易规则;辅助服务;调频,B,中期参考型,试行,是,关于印发《江苏电力辅助服务（调频）市场交易规则（试行）》的通知 2020-07-03
https://jsb.nea.gov.cn/dtyw/tz/202309/t20230910_32189.html,国家能源局江苏监管办公室-通知,监管规则,国家能源局江苏监管办公室,2020-11-10,江苏,电力市场;辅助服务,电力市场;交易规则;辅助服务,B,中期参考型,试行,是,关于印发《江苏电力市场用户可调负荷参与辅助服务市场交易规则（试行）》的通知 2020-11-10
https://jsb.nea.gov.cn/dtyw/tz/202312/t20231220_221500.html,国家能源局江苏监管办公室-通知,监管规则,国家能源局江苏监管办公室,2023-12-08,江苏,中长期,交易规则;中长期,B,中期参考型,现行有效,是,关于印发《江苏省电力中长期交易规则（2023版）》的通知 2023-12-08
https://zjb.nea.gov.cn/dtyw/tzgg/202404/P020240408500060021928.pdf,国家能源局浙江监管办公室-通知公告,监管规则,国家能源局浙江监管办公室,2024-04-08,浙江,电力市场;现货,现货,B,中期参考型,现行有效,是,浙江能源监管办 省发展改革委 省能源局关于印发《浙江电力现货市场规则》的通知 2024-04-08
https://zjb.nea.gov.cn/dtyw/tzgg/202506/t20250630_283559.html,国家能源局浙江监管办公室-通知公告,监管规则,国家能源局浙江监管办公室,2025-06-30,浙江,计量结算,结算,B,中期参考型,现行有效,是,浙江能源监管办关于征求《关于做好浙江省长三角“两个细则”结算试运行有关事项的通知（征求... 2025-06-30
https://scb.nea.gov.cn/dtyw/tzgg/202508/P020250820624702758188.pdf,国家能源局四川监管办公室-通知公告,监管规则,国家能源局四川监管办公室,2025-08-20,四川,辅助服务,实施细则;辅助服务,B,中期参考型,征求意见,是,关于公开征求《四川电力辅助服务市场交易实施细则（征求意见稿）》意见的通知 2025-08-20
https://scb.nea.gov.cn/dtyw/tzgg/202511/t20251125_291078.html,国家能源局四川监管办公室-通知公告,监管规则,国家能源局四川监管办公室,2025-11-25,四川,电力市场;中长期,电力市场;交易规则;中长期,B,中期参考型,征求意见,是,关于公开征求《四川电力市场中长期交易规则（2024年修订版）补充修订条款》意见的通知 2025-11-25
https://zjb.nea.gov.cn/dtyw/tzgg/202512/t20251212_292246.html,国家能源局浙江监管办公室-通知公告,监管规则,国家能源局浙江监管办公室,2025-12-12,浙江,中长期,中长期,B,中期参考型,现行有效,是,关于印发2026年浙江省电力中长期交易合同示范文本的通知 2025-12-12
https://zjb.nea.gov.cn/dtyw/tzgg/202512/t20251220_292821.html,国家能源局浙江监管办公室-通知公告,监管规则,国家能源局浙江监管办公室,2025-12-20,浙江,电力市场,电力市场,B,中期参考型,现行有效,是,浙江能源监管办关于贯彻落实《电力市场信息披露基本规则》有关事项的通知 2025-12-20
http://nyj.shanxi.gov.cn/zfxxgk/fdzdgknr/sjwj/202601/t20260126_10048484.shtml,山西省能源局-政策文件检索电力,官方政策,山西省能源局,2025-12-29,山西,电力市场,电力市场;规则体系,A,长期有效型,现行有效,是,山西省能源局 国家能源局山西监管办公室关于印发《电力市场规则体系（V16.0）》的通知
http://nyj.shanxi.gov.cn/zfxxgk/fdzdgknr/sjwj/202601/t20260104_10031488.shtml,山西省能源局-政策文件检索电力,官方政策,山西省能源局,2025-12-29,山西,绿电,绿电,A,长期有效型,现行有效,是,山西省能源局关于印发《推动绿电直连项目有序建设实施方案》的通知
https://jsb.nea.gov.cn/dtyw/tz/202512/t20251231_293387.html,国家能源局江苏监管办公室-通知,监管规则,国家能源局江苏监管办公室,2025-12-30,江苏,辅助服务,实施细则;辅助服务,B,中期参考型,现行有效,是,关于印发《江苏电力并网运行管理实施细则》《江苏电力辅助服务管理实施细则》的通知 2025-12-30
https://scb.nea.gov.cn/dtyw/tzgg/202602/t20260211_295803.html,国家能源局四川监管办公室-通知公告,监管规则,国家能源局四川监管办公室,2026-02-11,四川,中长期,实施细则;中长期,B,中期参考型,现行有效,是,关于征求四川电力中长期市场实施细则有关意见的函 2026-02-11
https://jsb.nea.gov.cn/dtyw/tz/202309/t20230910_32122.html,国家能源局江苏监管办公室-通知,监管规则,国家能源局江苏监管办公室,2018-09-29,江苏,电力市场,电力市场;交易规则,B,中期参考型,现行有效,是,关于开展江苏售电企业电力市场交易规则执行情况专项监管工作的通知 2018-09-29
https://jsb.nea.gov.cn/dtyw/tz/202309/t20230910_32162.html,国家能源局江苏监管办公室-通知,监管规则,国家能源局江苏监管办公室,2019-12-09,江苏,电力市场,交易规则;市场化交易,B,中期参考型,试行,是,关于印发《江苏省分布式发电市场化交易规则（试行）》的通知 2019-12-09
https://jsb.nea.gov.cn/dtyw/tz/202309/t20230910_32194.html,国家能源局江苏监管办公室-通知,监管规则,国家能源局江苏监管办公室,2021-02-03,江苏,中长期,交易规则;中长期,B,中期参考型,现行有效,是,关于印发《江苏省电力中长期交易规则》的通知 2021-02-03
https://zjb.nea.gov.cn/dtyw/tzgg/202309/t20230914_75882.html,国家能源局浙江监管办公室-通知公告,监管规则,国家能源局浙江监管办公室,2022-05-27,浙江,中长期,交易规则;中长期;跨省,B,中期参考型,现行有效,是,关于征求《华东区域跨省电力中长期交易规则（修订稿）》意见的函 2022-05-27
https://xjb.nea.gov.cn/dtyw/tzgg/202309/t20230923_116566.html,国家能源局新疆监管办公室-通知公告,监管规则,国家能源局新疆监管办公室,2023-01-04,新疆,中长期,实施细则;中长期,B,中期参考型,现行有效,是,关于印发《新疆电力中长期市场实施细则》的通知 2023-01-04
http://nyj.shanxi.gov.cn/zfxxgk/fdzdgknr/sjwj/202312/t20231207_9440760.shtml,山西省能源局-政策文件检索电力,官方政策,山西省能源局,2023-10-20,山西,电力市场,电力市场;市场化交易,A,长期有效型,现行有效,是,山西省能源局关于印发山西省电力市场化交易专项整治工作方案的通知
http://nyj.shanxi.gov.cn/zfxxgk/fdzdgknr/sjwj/202312/t20231223_9451813.shtml,山西省能源局-政策文件检索电力,官方政策,山西省能源局,2023-12-22,山西,现货,现货,A,长期有效型,现行有效,是,山西省能源局国家能源局山西监管办公室关于山西电力现货市场由试运行转正式运行的通知
http://nyj.shanxi.gov.cn/zfxxgk/fdzdgknr/sjwj/202403/t20240311_9517331.shtml,山西省能源局-政策文件检索电力,官方政策,山西省能源局,2024-01-24,山西,电力市场,电力市场;规则体系,A,长期有效型,现行有效,是,山西省能源局国家能源局山西监管办公室关于印发电力市场规则体系（V14.0）的通知
http://nyj.shanxi.gov.cn/zfxxgk/fdzdgknr/gfxwj/sx_82094/202403/t20240311_9517329.shtml,山西省能源局-政策文件检索电力,官方政策,山西省能源局,2024-01-24,山西,电力市场,电力市场;规则体系,A,长期有效型,现行有效,是,山西省能源局国家能源局山西监管办公室关于印发电力市场规则体系（V14.0）的通知
https://zjb.nea.gov.cn/dtyw/tzgg/202412/t20241219_274176.html,国家能源局浙江监管办公室-通知公告,监管规则,国家能源局浙江监管办公室,2024-12-19,浙江,中长期,中长期,B,中期参考型,现行有效,是,浙江能源监管办关于印发2025年浙江省电力中长期交易合同示范文本的通知 2024-12-19
http://nyj.shanxi.gov.cn/zfxxgk/fdzdgknr/gfxwj/xxyx_82093/202504/t20250410_9806695.shtml,山西省能源局-政策文件检索电力,官方政策,山西省能源局,2024-12-30,山西,电力市场,电力市场;规则体系,A,长期有效型,现行有效,是,山西省能源局国家能源局山西监管办公室关于印发《电力市场规则体系（V15.0）》的通知
https://xjb.nea.gov.cn/dtyw/tzgg/202503/t20250321_278435.html,国家能源局新疆监管办公室-通知公告,监管规则,国家能源局新疆监管办公室,2025-03-21,新疆,电力市场,电力市场;市场监管,B,中期参考型,现行有效,是,关于印发《新疆电力市场监管实施办法》 的通知 新监能市场〔2025〕24号 2025-03-21
https://zjb.nea.gov.cn/dtyw/tzgg/202504/P020250429365464036214.pdf,国家能源局浙江监管办公室-通知公告,监管规则,国家能源局浙江监管办公室,2025-04-29,浙江,电力市场,电力市场,B,中期参考型,现行有效,是,浙江能源监管办关于开展2025年电力市场秩序突出问题专项监管的通知 2025-04-29
https://scb.nea.gov.cn/dtyw/tzgg/202505/P020250508581014736937.pdf,国家能源局四川监管办公室-通知公告,监管规则,国家能源局四川监管办公室,2025-05-08,四川,电力市场,电力市场,B,中期参考型,现行有效,是,关于开展四川省2025年电力市场秩序突出问题专项监管的通知 2025-05-08
https://jsb.nea.gov.cn/dtyw/tz/202505/t20250523_281496.html,国家能源局江苏监管办公室-通知,监管规则,国家能源局江苏监管办公室,2025-05-23,江苏,电力市场,电力市场,B,中期参考型,现行有效,是,关于进一步做好电力市场信息披露工作的通知 2025-05-23
http://nyj.shanxi.gov.cn/zfxxgk/fdzdgknr/gfxwj/xxyx_82093/202507/t20250702_9896605.shtml,山西省能源局-政策文件检索电力,官方政策,山西省能源局,2025-06-24,山西,电力市场,实施细则,A,长期有效型,试行,是,山西省能源局国家能源局山西监管办公室关于印发《分布式光伏发电开发建设管理实施细则（试行）》的通知
http://nyj.shanxi.gov.cn/zfxxgk/fdzdgknr/sjwj/202507/t20250702_9896604.shtml,山西省能源局-政策文件检索电力,官方政策,山西省能源局,2025-06-24,山西,电力市场,实施细则,A,长期有效型,试行,是,山西省能源局国家能源局山西监管办公室关于印发《分布式光伏发电开发建设管理实施细则（试行）》的通知
https://zjb.nea.gov.cn/dtyw/tzgg/202508/P020250826509906214935.pdf,国家能源局浙江监管办公室-通知公告,监管规则,国家能源局浙江监管办公室,2025-08-26,浙江,现货,现货,B,中期参考型,现行有效,是,浙江省发展和改革委员会 浙江省能源局 国家能源局浙江监管办公室关于浙江电力现货市场转正式... 2025-08-26
https://fgw.sc.gov.cn/sfgw/tzgg/2025/9/4/b8bb9121ac124681b4749a34196a48e9.shtml,四川省发展和改革委员会-通知公告,官方政策,四川省发展和改革委员会,2025-09-04,四川,电力市场;计量结算,电力市场;结算,A,中期参考型,征求意见,是,关于公开征求《四川电力市场结算细则（征求意见稿）》意见的通知
https://jsb.nea.gov.cn/dtyw/gg/202510/t20251031_289741.html,国家能源局江苏监管办公室-公告,监管规则,国家能源局江苏监管办公室,2025-10-31,江苏,辅助服务,交易规则;辅助服务;调频,B,中期参考型,征求意见,是,江苏能源监管办关于公开征求《江苏电力调频辅助服务市场交易规则（征求意见稿）》意见的公告 2025-10-31
http://nyj.shanxi.gov.cn/zfxxgk/fdzdgknr/sjwj/202511/t20251113_9995497.shtml,山西省能源局-政策文件检索电力,官方政策,山西省能源局,2025-11-10,山西,绿电,绿电,A,长期有效型,现行有效,是,山西省能源局关于印发《绿电园区规划、建设和运营工作指引（2025年）》的通知
https://fgw.sc.gov.cn/sfgw/tzgg/2025/11/11/d0515cfc1c7e481593bc876f82fc0aef.shtml,四川省发展和改革委员会-通知公告,官方政策,四川省发展和改革委员会,2025-11-11,四川,电力市场;计量结算,电力市场;结算,A,中期参考型,征求意见,是,关于再次公开征求《四川电力市场结算细则（征求意见稿）》的通知
https://zjb.nea.gov.cn/dtyw/tzgg/202512/t20251201_291500.html,国家能源局浙江监管办公室-通知公告,监管规则,国家能源局浙江监管办公室,2025-12-01,浙江,中长期,中长期,B,中期参考型,现行有效,是,关于征求2026年浙江省电力中长期交易合同示范文本意见的函 2025-12-01
https://fjb.nea.gov.cn/dtyw/tzgg/202512/t20251205_291799.html,国家能源局福建监管办公室-通知公告,监管规则,国家能源局福建监管办公室,2025-12-05,福建,电力市场,电力市场;规则体系,B,中期参考型,现行有效,是,国家能源局福建监管办公室 福建省发展和改革委员会关于印发《福建电力市场规则体系... 2025-12-05
https://xjb.nea.gov.cn/dtyw/tzgg/202601/t20260128_294929.html,国家能源局新疆监管办公室-通知公告,监管规则,国家能源局新疆监管办公室,2026-01-23,新疆,中长期,实施细则;中长期,B,中期参考型,征求意见,是,关于公开征求《新疆电力中长期市场实施细则（征求意见稿）》意见建议的通知 2026-01-23
http://nyj.shanxi.gov.cn/zfxxgk/fdzdgknr/sjwj/202603/t20260305_10073168.shtml,山西省能源局-政策文件检索电力,官方政策,山西省能源局,2026-02-13,山西,绿电,绿电,A,长期有效型,现行有效,是,山西省能源局关于将山西尚太（四期）、阳曲县绿电园区2个项目纳入省级绿电直连项目清单的通知
https://scb.nea.gov.cn/dtyw/tzgg/202604/P020260413395067315497.pdf,国家能源局四川监管办公室-通知公告,监管规则,国家能源局四川监管办公室,2026-04-13,四川,辅助服务,实施细则;辅助服务,B,中期参考型,现行有效,是,关于印发《四川省电力辅助服务管理实施细则》和《四川省电力并网运行管理实施细则... 2026-04-13
